"date","calendar_index","year","count","split","period","count_method","index","dataset","D_max","final_split","neural_split"
"2012-11-26",2522,2012,0,"development",365,"Distinct incident_key per occurrence date.",2522,"nyc_shootings",100,"development","train"
"2012-11-27",2523,2012,2,"development",365,"Distinct incident_key per occurrence date.",2523,"nyc_shootings",100,"development","train"
"2012-11-28",2524,2012,2,"development",365,"Distinct incident_key per occurrence date.",2524,"nyc_shootings",100,"development","train"
"2012-11-29",2525,2012,2,"development",365,"Distinct incident_key per occurrence date.",2525,"nyc_shootings",100,"development","train"
"2012-11-30",2526,2012,9,"development",365,"Distinct incident_key per occurrence date.",2526,"nyc_shootings",100,"development","train"
"2012-12-01",2527,2012,3,"development",365,"Distinct incident_key per occurrence date.",2527,"nyc_shootings",100,"development","train"
"2012-12-02",2528,2012,7,"development",365,"Distinct incident_key per occurrence date.",2528,"nyc_shootings",100,"development","train"
"2012-12-03",2529,2012,1,"development",365,"Distinct incident_key per occurrence date.",2529,"nyc_shootings",100,"development","train"
"2012-12-04",2530,2012,1,"development",365,"Distinct incident_key per occurrence date.",2530,"nyc_shootings",100,"development","train"
"2012-12-05",2531,2012,3,"development",365,"Distinct incident_key per occurrence date.",2531,"nyc_shootings",100,"development","train"
"2012-12-06",2532,2012,1,"development",365,"Distinct incident_key per occurrence date.",2532,"nyc_shootings",100,"development","train"
"2012-12-07",2533,2012,1,"development",365,"Distinct incident_key per occurrence date.",2533,"nyc_shootings",100,"development","train"
"2012-12-08",2534,2012,3,"development",365,"Distinct incident_key per occurrence date.",2534,"nyc_shootings",100,"development","train"
"2012-12-09",2535,2012,3,"development",365,"Distinct incident_key per occurrence date.",2535,"nyc_shootings",100,"development","train"
"2012-12-10",2536,2012,5,"development",365,"Distinct incident_key per occurrence date.",2536,"nyc_shootings",100,"development","train"
"2012-12-11",2537,2012,4,"development",365,"Distinct incident_key per occurrence date.",2537,"nyc_shootings",100,"development","train"
"2012-12-12",2538,2012,4,"development",365,"Distinct incident_key per occurrence date.",2538,"nyc_shootings",100,"development","train"
"2012-12-13",2539,2012,4,"development",365,"Distinct incident_key per occurrence date.",2539,"nyc_shootings",100,"development","train"
"2012-12-14",2540,2012,2,"development",365,"Distinct incident_key per occurrence date.",2540,"nyc_shootings",100,"development","train"
"2012-12-15",2541,2012,0,"development",365,"Distinct incident_key per occurrence date.",2541,"nyc_shootings",100,"development","train"
"2012-12-16",2542,2012,3,"development",365,"Distinct incident_key per occurrence date.",2542,"nyc_shootings",100,"development","train"
"2012-12-17",2543,2012,4,"development",365,"Distinct incident_key per occurrence date.",2543,"nyc_shootings",100,"development","train"
"2012-12-18",2544,2012,0,"development",365,"Distinct incident_key per occurrence date.",2544,"nyc_shootings",100,"development","train"
"2012-12-19",2545,2012,1,"development",365,"Distinct incident_key per occurrence date.",2545,"nyc_shootings",100,"development","train"
"2012-12-20",2546,2012,4,"development",365,"Distinct incident_key per occurrence date.",2546,"nyc_shootings",100,"development","train"
"2012-12-21",2547,2012,4,"development",365,"Distinct incident_key per occurrence date.",2547,"nyc_shootings",100,"development","train"
"2012-12-22",2548,2012,3,"development",365,"Distinct incident_key per occurrence date.",2548,"nyc_shootings",100,"development","train"
"2012-12-23",2549,2012,3,"development",365,"Distinct incident_key per occurrence date.",2549,"nyc_shootings",100,"development","train"
"2012-12-24",2550,2012,3,"development",365,"Distinct incident_key per occurrence date.",2550,"nyc_shootings",100,"development","train"
"2012-12-25",2551,2012,2,"development",365,"Distinct incident_key per occurrence date.",2551,"nyc_shootings",100,"development","train"
"2012-12-26",2552,2012,0,"development",365,"Distinct incident_key per occurrence date.",2552,"nyc_shootings",100,"development","train"
"2012-12-27",2553,2012,3,"development",365,"Distinct incident_key per occurrence date.",2553,"nyc_shootings",100,"development","train"
"2012-12-28",2554,2012,2,"development",365,"Distinct incident_key per occurrence date.",2554,"nyc_shootings",100,"development","train"
"2012-12-29",2555,2012,5,"development",365,"Distinct incident_key per occurrence date.",2555,"nyc_shootings",100,"development","train"
"2012-12-30",2556,2012,3,"development",365,"Distinct incident_key per occurrence date.",2556,"nyc_shootings",100,"development","train"
"2012-12-31",2557,2012,3,"development",365,"Distinct incident_key per occurrence date.",2557,"nyc_shootings",100,"development","train"
"2013-01-01",2558,2013,10,"development",365,"Distinct incident_key per occurrence date.",2558,"nyc_shootings",100,"development","train"
"2013-01-02",2559,2013,2,"development",365,"Distinct incident_key per occurrence date.",2559,"nyc_shootings",100,"development","train"
"2013-01-03",2560,2013,6,"development",365,"Distinct incident_key per occurrence date.",2560,"nyc_shootings",100,"development","train"
"2013-01-04",2561,2013,2,"development",365,"Distinct incident_key per occurrence date.",2561,"nyc_shootings",100,"development","train"
"2013-01-05",2562,2013,3,"development",365,"Distinct incident_key per occurrence date.",2562,"nyc_shootings",100,"development","train"
"2013-01-06",2563,2013,4,"development",365,"Distinct incident_key per occurrence date.",2563,"nyc_shootings",100,"development","train"
"2013-01-07",2564,2013,6,"development",365,"Distinct incident_key per occurrence date.",2564,"nyc_shootings",100,"development","train"
"2013-01-08",2565,2013,6,"development",365,"Distinct incident_key per occurrence date.",2565,"nyc_shootings",100,"development","train"
"2013-01-09",2566,2013,2,"development",365,"Distinct incident_key per occurrence date.",2566,"nyc_shootings",100,"development","train"
"2013-01-10",2567,2013,7,"development",365,"Distinct incident_key per occurrence date.",2567,"nyc_shootings",100,"development","train"
"2013-01-11",2568,2013,1,"development",365,"Distinct incident_key per occurrence date.",2568,"nyc_shootings",100,"development","train"
"2013-01-12",2569,2013,1,"development",365,"Distinct incident_key per occurrence date.",2569,"nyc_shootings",100,"development","train"
"2013-01-13",2570,2013,7,"development",365,"Distinct incident_key per occurrence date.",2570,"nyc_shootings",100,"development","train"
"2013-01-14",2571,2013,1,"development",365,"Distinct incident_key per occurrence date.",2571,"nyc_shootings",100,"development","train"
"2013-01-15",2572,2013,2,"development",365,"Distinct incident_key per occurrence date.",2572,"nyc_shootings",100,"development","train"
"2013-01-16",2573,2013,4,"development",365,"Distinct incident_key per occurrence date.",2573,"nyc_shootings",100,"development","train"
"2013-01-17",2574,2013,1,"development",365,"Distinct incident_key per occurrence date.",2574,"nyc_shootings",100,"development","train"
"2013-01-18",2575,2013,2,"development",365,"Distinct incident_key per occurrence date.",2575,"nyc_shootings",100,"development","train"
"2013-01-19",2576,2013,2,"development",365,"Distinct incident_key per occurrence date.",2576,"nyc_shootings",100,"development","train"
"2013-01-20",2577,2013,2,"development",365,"Distinct incident_key per occurrence date.",2577,"nyc_shootings",100,"development","train"
"2013-01-21",2578,2013,1,"development",365,"Distinct incident_key per occurrence date.",2578,"nyc_shootings",100,"development","train"
"2013-01-22",2579,2013,2,"development",365,"Distinct incident_key per occurrence date.",2579,"nyc_shootings",100,"development","train"
"2013-01-23",2580,2013,2,"development",365,"Distinct incident_key per occurrence date.",2580,"nyc_shootings",100,"development","train"
"2013-01-24",2581,2013,1,"development",365,"Distinct incident_key per occurrence date.",2581,"nyc_shootings",100,"development","train"
"2013-01-25",2582,2013,1,"development",365,"Distinct incident_key per occurrence date.",2582,"nyc_shootings",100,"development","train"
"2013-01-26",2583,2013,2,"development",365,"Distinct incident_key per occurrence date.",2583,"nyc_shootings",100,"development","train"
"2013-01-27",2584,2013,5,"development",365,"Distinct incident_key per occurrence date.",2584,"nyc_shootings",100,"development","train"
"2013-01-28",2585,2013,1,"development",365,"Distinct incident_key per occurrence date.",2585,"nyc_shootings",100,"development","train"
"2013-01-29",2586,2013,2,"development",365,"Distinct incident_key per occurrence date.",2586,"nyc_shootings",100,"development","train"
"2013-01-30",2587,2013,3,"development",365,"Distinct incident_key per occurrence date.",2587,"nyc_shootings",100,"development","train"
"2013-01-31",2588,2013,2,"development",365,"Distinct incident_key per occurrence date.",2588,"nyc_shootings",100,"development","train"
"2013-02-01",2589,2013,2,"development",365,"Distinct incident_key per occurrence date.",2589,"nyc_shootings",100,"development","train"
"2013-02-02",2590,2013,2,"development",365,"Distinct incident_key per occurrence date.",2590,"nyc_shootings",100,"development","train"
"2013-02-03",2591,2013,0,"development",365,"Distinct incident_key per occurrence date.",2591,"nyc_shootings",100,"development","train"
"2013-02-04",2592,2013,1,"development",365,"Distinct incident_key per occurrence date.",2592,"nyc_shootings",100,"development","train"
"2013-02-05",2593,2013,2,"development",365,"Distinct incident_key per occurrence date.",2593,"nyc_shootings",100,"development","train"
"2013-02-06",2594,2013,1,"development",365,"Distinct incident_key per occurrence date.",2594,"nyc_shootings",100,"development","train"
"2013-02-07",2595,2013,4,"development",365,"Distinct incident_key per occurrence date.",2595,"nyc_shootings",100,"development","train"
"2013-02-08",2596,2013,4,"development",365,"Distinct incident_key per occurrence date.",2596,"nyc_shootings",100,"development","train"
"2013-02-09",2597,2013,3,"development",365,"Distinct incident_key per occurrence date.",2597,"nyc_shootings",100,"development","train"
"2013-02-10",2598,2013,2,"development",365,"Distinct incident_key per occurrence date.",2598,"nyc_shootings",100,"development","train"
"2013-02-11",2599,2013,0,"development",365,"Distinct incident_key per occurrence date.",2599,"nyc_shootings",100,"development","train"
"2013-02-12",2600,2013,1,"development",365,"Distinct incident_key per occurrence date.",2600,"nyc_shootings",100,"development","train"
"2013-02-13",2601,2013,1,"development",365,"Distinct incident_key per occurrence date.",2601,"nyc_shootings",100,"development","train"
"2013-02-14",2602,2013,3,"development",365,"Distinct incident_key per occurrence date.",2602,"nyc_shootings",100,"development","train"
"2013-02-15",2603,2013,2,"development",365,"Distinct incident_key per occurrence date.",2603,"nyc_shootings",100,"development","train"
"2013-02-16",2604,2013,2,"development",365,"Distinct incident_key per occurrence date.",2604,"nyc_shootings",100,"development","train"
"2013-02-17",2605,2013,2,"development",365,"Distinct incident_key per occurrence date.",2605,"nyc_shootings",100,"development","train"
"2013-02-18",2606,2013,1,"development",365,"Distinct incident_key per occurrence date.",2606,"nyc_shootings",100,"development","train"
"2013-02-19",2607,2013,2,"development",365,"Distinct incident_key per occurrence date.",2607,"nyc_shootings",100,"development","train"
"2013-02-20",2608,2013,3,"development",365,"Distinct incident_key per occurrence date.",2608,"nyc_shootings",100,"development","train"
"2013-02-21",2609,2013,1,"development",365,"Distinct incident_key per occurrence date.",2609,"nyc_shootings",100,"development","train"
"2013-02-22",2610,2013,1,"development",365,"Distinct incident_key per occurrence date.",2610,"nyc_shootings",100,"development","train"
"2013-02-23",2611,2013,2,"development",365,"Distinct incident_key per occurrence date.",2611,"nyc_shootings",100,"development","train"
"2013-02-24",2612,2013,4,"development",365,"Distinct incident_key per occurrence date.",2612,"nyc_shootings",100,"development","train"
"2013-02-25",2613,2013,2,"development",365,"Distinct incident_key per occurrence date.",2613,"nyc_shootings",100,"development","train"
"2013-02-26",2614,2013,1,"development",365,"Distinct incident_key per occurrence date.",2614,"nyc_shootings",100,"development","train"
"2013-02-27",2615,2013,1,"development",365,"Distinct incident_key per occurrence date.",2615,"nyc_shootings",100,"development","train"
